_id,Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
932,2021-09-30T00:00:00,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,0.99,0.98
933,2021-09-30T00:00:00,Extendicare Starwood,2485,Nepean,OTTAWA,0.98,0.98
934,2021-09-30T00:00:00,Extendicare West End Villa,2709,Ottawa,OTTAWA,0.99,0.99
935,2021-09-30T00:00:00,Forest Hill,2834,Kanata,OTTAWA,0.99,0.97
936,2021-09-30T00:00:00,Garden Terrace,2882,Kanata,OTTAWA,0.93,0.89
937,2021-09-30T00:00:00,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,0.97,0.94
938,2021-09-30T00:00:00,Glebe Centre,2811,Ottawa,OTTAWA,0.99,0.96
939,2021-09-30T00:00:00,Granite Ridge Care Community,2879,Stittsville,OTTAWA,0.99,0.98
940,2021-09-30T00:00:00,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,0.94,0.93
941,2021-09-30T00:00:00,Longfields Manor,2845,Nepean,OTTAWA,0.95,0.94
942,2021-09-30T00:00:00,Madonna Care Community,2974,Orleans,OTTAWA,0.97,0.96
943,2021-09-30T00:00:00,Manoir Marochel,2867,Ottawa,OTTAWA,0.98,0.88
944,2021-09-30T00:00:00,Montfort,2886,Ottawa,OTTAWA,0.94,0.89
945,2021-09-30T00:00:00,Peter D. Clark Centre,M609,Ottawa,OTTAWA,0.95,0.9
946,2021-09-30T00:00:00,Residence Saint-Louis,3013,Ottawa,OTTAWA,0.97,0.94
947,2021-09-30T00:00:00,Royal Ottawa Place,2933,Ottawa,OTTAWA,0.98,0.94
948,2021-09-30T00:00:00,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,0.91,0.91
949,2021-09-30T00:00:00,St. Patrick's Home,3015,Ottawa,OTTAWA,0.96,0.95
950,2021-09-30T00:00:00,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,0.99,0.95
951,2021-09-30T00:00:00,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,0.98,0.98
952,2021-09-30T00:00:00,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,0.99,0.98
953,2021-09-30T00:00:00,Villa Marconi,2818,Ottawa,OTTAWA,0.94,0.89
954,2021-09-30T00:00:00,Burton Manor,2953,Brampton,PEEL,0.93,0.9
955,2021-09-30T00:00:00,Camilla Care Community,2472,Mississauga,PEEL,0.98,0.96
956,2021-09-30T00:00:00,Cawthra Gardens,2912,Mississauga,PEEL,0.99,0.97
957,2021-09-30T00:00:00,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,PEEL,0.96,0.95
958,2021-09-30T00:00:00,Cooksville Care Centre,2124,Mississauga,PEEL,0.96,0.93
959,2021-09-30T00:00:00,Erin Mills Lodge Nursing Home,2736,Mississauga,PEEL,1,0.92
960,2021-09-30T00:00:00,Extendicare Brampton,2847,Brampton,PEEL,0.95,0.94
961,2021-09-30T00:00:00,Extendicare Mississauga,2884,Mississauga,PEEL,0.95,0.92
962,2021-09-30T00:00:00,Faith Manor Nursing Home,2745,Brampton,PEEL,0.95,0.89
963,2021-09-30T00:00:00,Grace Manor,2942,Brampton,PEEL,0.95,0.86
964,2021-09-30T00:00:00,Hawthorn Woods Care Community,2887,Brampton,PEEL,0.93,0.91
965,2021-09-30T00:00:00,King Nursing Home,901,Bolton,PEEL,0.96,0.89
966,2021-09-30T00:00:00,Malton Village Long Term Care Centre,M618,Mississauga,PEEL,0.86,0.83
967,2021-09-30T00:00:00,Maple Grove Care Community,2911,Brampton,PEEL,0.94,0.92
968,2021-09-30T00:00:00,Mississauga Long Term Care Facility,1078,Mississauga,PEEL,0.87,0.83
969,2021-09-30T00:00:00,Peel Manor,M562,Brampton,PEEL,0.92,0.9
970,2021-09-30T00:00:00,Sheridan Villa,M572,Mississauga,PEEL,0.85,0.84
971,2021-09-30T00:00:00,Silverthorn Care Community,2956,Mississauga,PEEL,0.95,0.93
972,2021-09-30T00:00:00,Streetsville Care Community,2648,Mississauga,PEEL,0.99,0.98
973,2021-09-30T00:00:00,Tall Pines Long Term Care Centre,M616,Brampton,PEEL,0.87,0.86
974,2021-09-30T00:00:00,The Village of Erin Meadows,2881,Mississauga,PEEL,0.93,0.92
975,2021-09-30T00:00:00,The Village of Sandalwood Park,2859,Brampton,PEEL,0.95,0.94
976,2021-09-30T00:00:00,Tullamore Care Community,963,Brampton,PEEL,0.95,0.92
977,2021-09-30T00:00:00,Tyndall Nursing Home,2656,Mississauga,PEEL,0.88,0.86
978,2021-09-30T00:00:00,Vera M. Davis Community Care Centre,2734,Bolton,PEEL,0.94,0.92
979,2021-09-30T00:00:00,Villa Forum,2855,Mississauga,PEEL,0.99,0.99
980,2021-09-30T00:00:00,Woodhall Park Care Community,2928,Brampton,PEEL,0.95,0.91
981,2021-09-30T00:00:00,Yee Hong Centre - Mississauga,2920,Mississauga,PEEL,1,0.98
982,2021-09-30T00:00:00,Centennial Place Long-Term Care Home,2903,Millbrook,PETERBOROUGH,0.91,0.87
983,2021-09-30T00:00:00,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,0.95,0.94
984,2021-09-30T00:00:00,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,0.99,0.99
985,2021-09-30T00:00:00,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.83
986,2021-09-30T00:00:00,Pleasant Meadow Manor,2761,Norwood,PETERBOROUGH,0.93,0.88
987,2021-09-30T00:00:00,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.92,0.87
988,2021-09-30T00:00:00,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,0.96
989,2021-09-30T00:00:00,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.94,0.91
990,2021-09-30T00:00:00,Extendicare Kapuskasing,2610,Kapuskasing,PORCUPINE,0.92,0.86
991,2021-09-30T00:00:00,Extendicare Timmins,3044,Timmins,PORCUPINE,0.98,0.97
992,2021-09-30T00:00:00,Foyer Des Pionniers,2940,Hearst,PORCUPINE,0.9,0.9
993,2021-09-30T00:00:00,Golden Manor,M530,Timmins,PORCUPINE,0.98,0.95
994,2021-09-30T00:00:00,Hornepayne Community Hospital,2771,Hornepayne,PORCUPINE,0.97,0.9
995,2021-09-30T00:00:00,North Centennial Manor,3027,Kapuskasing,PORCUPINE,0.81,0.77
996,2021-09-30T00:00:00,Rosedale Centre,2766,Matheson,PORCUPINE,0.8,0.8
997,2021-09-30T00:00:00,Smooth Rock Falls Hospital,2763,Smooth Rock Falls,PORCUPINE,0.87,0.86
998,2021-09-30T00:00:00,South Centennial Manor,3028,Iroquois Falls,PORCUPINE,0.8,0.76
999,2021-09-30T00:00:00,Villa Minto,2815,Cochrane,PORCUPINE,0.91,0.88
1000,2021-09-30T00:00:00,Bonnechere Manor,M506,Renfrew,RENFREW,0.95,0.9
1001,2021-09-30T00:00:00,Caressant Care Cobden,2827,Cobden,RENFREW,0.88,0.78
1002,2021-09-30T00:00:00,Groves Park Lodge,2646,Renfrew,RENFREW,0.9,0.89
1003,2021-09-30T00:00:00,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.89,0.84
1004,2021-09-30T00:00:00,Miramichi Lodge,M621,Pembroke,RENFREW,0.9,0.9
1005,2021-09-30T00:00:00,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,0.98,0.96
1006,2021-09-30T00:00:00,The Four Seasons Lodge,2896,Deep River,RENFREW,1,0.98
1007,2021-09-30T00:00:00,"The Grove, Arnprior and District Nursing Home",2699,Arnprior,RENFREW,0.93,0.89
1008,2021-09-30T00:00:00,Valley Manor Nursing Home,2675,Barry's Bay,RENFREW,0.76,0.72
1009,2021-09-30T00:00:00,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,0.98,0.97
1010,2021-09-30T00:00:00,Bob Rumball Home for The Deaf,2967,Barrie,SIMCOE-MUSKOKA,0.96,0.94
1011,2021-09-30T00:00:00,Bradford Valley Care Community,2905,Bradford,SIMCOE-MUSKOKA,0.96,0.91
1012,2021-09-30T00:00:00,Coleman Care Centre,2696,Barrie,SIMCOE-MUSKOKA,0.97,0.95
1013,2021-09-30T00:00:00,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,0.92,0.87
1014,2021-09-30T00:00:00,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,0.96,0.95
1015,2021-09-30T00:00:00,Fairvern Nursing Home,2708,Huntsville,SIMCOE-MUSKOKA,0.84,0.83
1016,2021-09-30T00:00:00,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,0.93,0.91
1017,2021-09-30T00:00:00,Good Samaritan Nursing Home,2588,Alliston,SIMCOE-MUSKOKA,0.9,0.78
1018,2021-09-30T00:00:00,Grove Park Home For Senior Citizens,2950,Barrie,SIMCOE-MUSKOKA,0.92,0.9
1019,2021-09-30T00:00:00,Hillcrest Village Care Centre,2828,Midland,SIMCOE-MUSKOKA,0.96,0.96
1020,2021-09-30T00:00:00,IOOF Seniors Home,2993,Barrie,SIMCOE-MUSKOKA,0.95,0.94
1021,2021-09-30T00:00:00,Leacock Care Centre,2835,Orillia,SIMCOE-MUSKOKA,0.94,0.86
1022,2021-09-30T00:00:00,Mill Creek Care Centre,2981,Barrie,SIMCOE-MUSKOKA,0.92,0.91
1023,2021-09-30T00:00:00,Muskoka Landing,2840,Huntsville,SIMCOE-MUSKOKA,0.91,0.9
1024,2021-09-30T00:00:00,Muskoka Shores Care Community,2819,Gravenhurst,SIMCOE-MUSKOKA,0.95,0.95
1025,2021-09-30T00:00:00,Oak Terrace,2593,Orillia,SIMCOE-MUSKOKA,0.92,0.87
1026,2021-09-30T00:00:00,Owen Hill Care Community,2584,Barrie,SIMCOE-MUSKOKA,0.99,0.96
1027,2021-09-30T00:00:00,Roberta Place,2839,Barrie,SIMCOE-MUSKOKA,0.96,0.9
1028,2021-09-30T00:00:00,Sara Vista,2710,Elmvale,SIMCOE-MUSKOKA,1,1
1029,2021-09-30T00:00:00,Simcoe Manor Home for the Aged,M573,Beeton,SIMCOE-MUSKOKA,0.91,0.88
1030,2021-09-30T00:00:00,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,0.97,0.95
1031,2021-09-30T00:00:00,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,0.98,0.95
1032,2021-09-30T00:00:00,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.94,0.83
1033,2021-09-30T00:00:00,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,0.84,0.84
1034,2021-09-30T00:00:00,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,0.97
1035,2021-09-30T00:00:00,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,0.97,0.9
1036,2021-09-30T00:00:00,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,0.94,0.94
1037,2021-09-30T00:00:00,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,1,0.91
1038,2021-09-30T00:00:00,Bobier Villa,M603,Dutton,SOUTH WEST,0.96,0.94
1039,2021-09-30T00:00:00,Caressant Care on Bonnie Place,2730,St Thomas,SOUTH WEST,0.96,0.91
1040,2021-09-30T00:00:00,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,0.93,0.85
1041,2021-09-30T00:00:00,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,0.93,0.89
1042,2021-09-30T00:00:00,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,0.95,0.95
1043,2021-09-30T00:00:00,Elgin Manor,M518,St. Thomas,SOUTH WEST,0.94,0.92
1044,2021-09-30T00:00:00,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,0.98,0.91
1045,2021-09-30T00:00:00,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,0.94,0.88
1046,2021-09-30T00:00:00,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,0.9,0.87
1047,2021-09-30T00:00:00,Secord Trails Care Community,2628,Ingersoll,SOUTH WEST,0.94,0.89
1048,2021-09-30T00:00:00,Terrace Lodge,M583,Aylmer,SOUTH WEST,0.81,0.79
1049,2021-09-30T00:00:00,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,0.96,0.9
1050,2021-09-30T00:00:00,Valleyview Home,M628,St. Thomas,SOUTH WEST,0.89,0.88
1051,2021-09-30T00:00:00,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,0.87,0.84
1052,2021-09-30T00:00:00,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,0.92,0.88
1053,2021-09-30T00:00:00,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,0.9,0.87
1054,2021-09-30T00:00:00,Elizabeth Centre,2868,Val Caron,SUDBURY,0.94,0.88
1055,2021-09-30T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,0.91,0.91
1056,2021-09-30T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,0.91,0.91
1057,2021-09-30T00:00:00,Extendicare Falconbridge,2590,Sudbury,SUDBURY,0.86,0.84
1058,2021-09-30T00:00:00,Extendicare York,2604,Sudbury,SUDBURY,0.95,0.87
1059,2021-09-30T00:00:00,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,0.95,0.93
1060,2021-09-30T00:00:00,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.93,0.92
1061,2021-09-30T00:00:00,Manitoulin Lodge,2667,Gore Bay,SUDBURY,0.88,0.86
1062,2021-09-30T00:00:00,Pioneer Manor,M566,Sudbury,SUDBURY,0.82,0.78
1063,2021-09-30T00:00:00,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.92,0.9
1064,2021-09-30T00:00:00,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,0.86,0.86
1065,2021-09-30T00:00:00,The Bignucolo Residence,2864,Chapleau,SUDBURY,0.93,0.89
1066,2021-09-30T00:00:00,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,1,0.93
1067,2021-09-30T00:00:00,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.9,0.88
1068,2021-09-30T00:00:00,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,0.83,0.78
1069,2021-09-30T00:00:00,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.84,0.83
1070,2021-09-30T00:00:00,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,0.99,0.97
1071,2021-09-30T00:00:00,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,0.88,0.86
1072,2021-09-30T00:00:00,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.96,0.96
1073,2021-09-30T00:00:00,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,0.96,0.94
1074,2021-09-30T00:00:00,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.96,0.92
1075,2021-09-30T00:00:00,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.95,0.92
1076,2021-09-30T00:00:00,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,0.89,0.89
1077,2021-09-30T00:00:00,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,0.95,0.88
1078,2021-09-30T00:00:00,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,0.94,0.87
1079,2021-09-30T00:00:00,Northview Nursing Home,2585,Englehart,TIMISKAMING,0.79,0.77
1080,2021-09-30T00:00:00,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.83,0.8
1081,2021-09-30T00:00:00,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,0.95,0.85
1082,2021-09-30T00:00:00,Altamont Care Community,956,Scarborough,TORONTO,0.95,0.88
1083,2021-09-30T00:00:00,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.93,0.88
1084,2021-09-30T00:00:00,Belmont House,2985,Toronto,TORONTO,0.96,0.95
1085,2021-09-30T00:00:00,Bendale Acres,M504,Scarborough,TORONTO,0.94,0.92
1086,2021-09-30T00:00:00,Carefree Lodge,M596,North York,TORONTO,0.92,0.88
1087,2021-09-30T00:00:00,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.96,0.94
1088,2021-09-30T00:00:00,Cedarvale Terrace,2591,Toronto,TORONTO,0.99,0.98
1089,2021-09-30T00:00:00,Chartwell Gibson Long Term Care Residence,2556,North York,TORONTO,0.96,0.94
1090,2021-09-30T00:00:00,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,TORONTO,0.96,0.94
1091,2021-09-30T00:00:00,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,TORONTO,0.98,0.95
1092,2021-09-30T00:00:00,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,0.91,0.83
1093,2021-09-30T00:00:00,Cheltenham Care Community,922,North York,TORONTO,1,0.97
1094,2021-09-30T00:00:00,Chester Village,2970,Toronto,TORONTO,0.96,0.95
1095,2021-09-30T00:00:00,Copernicus Lodge,2937,Toronto,TORONTO,0.67,0.63
1096,2021-09-30T00:00:00,Craiglee Nursing Home,2503,Scarborough,TORONTO,0.97,0.94
1097,2021-09-30T00:00:00,Cummer Lodge,M512,North York,TORONTO,0.95,0.91
1098,2021-09-30T00:00:00,Deerwood Creek Care Community,2837,Etobicoke,TORONTO,0.93,0.86
1099,2021-09-30T00:00:00,Dom Lipa,2794,Etobicoke,TORONTO,0.98,0.96
1100,2021-09-30T00:00:00,Downsview Long Term Care Centre,1041,North York,TORONTO,0.84,0.81
1101,2021-09-30T00:00:00,Eatonville Care Centre,2468,Etobicoke,TORONTO,0.97,0.94
1102,2021-09-30T00:00:00,Ehatare Nursing Home,2804,Scarborough,TORONTO,0.97,0.97
1103,2021-09-30T00:00:00,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
1104,2021-09-30T00:00:00,Extendicare Bayview,2460,North York,TORONTO,0.99,0.98
1105,2021-09-30T00:00:00,Extendicare Guildwood,2164,Scarborough,TORONTO,0.96,0.96
1106,2021-09-30T00:00:00,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.98,0.97
1107,2021-09-30T00:00:00,Extendicare Scarborough,2117,Scarborough,TORONTO,0.94,0.91
1108,2021-09-30T00:00:00,Fairview Nursing Home,2723,Toronto,TORONTO,0.97,0.95
1109,2021-09-30T00:00:00,Fieldstone Commons Care Community,2906,Scarborough,TORONTO,0.96,0.94
1110,2021-09-30T00:00:00,Fountain View Care Community,2836,Toronto,TORONTO,0.98,0.95
1111,2021-09-30T00:00:00,Fudger House,M524,Toronto,TORONTO,0.97,0.97
1112,2021-09-30T00:00:00,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
1113,2021-09-30T00:00:00,Harmony Hills Care Community,2832,Toronto,TORONTO,0.96,0.94
1114,2021-09-30T00:00:00,Harold and Grace Baker Centre,2732,Toronto,TORONTO,1,1
1115,2021-09-30T00:00:00,Hawthorne Place Care Centre,2586,North York,TORONTO,0.94,0.88
1116,2021-09-30T00:00:00,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,0.99,0.97
1117,2021-09-30T00:00:00,Hellenic Home - Scarborough,2941,Scarborough,TORONTO,0.97,0.96
1118,2021-09-30T00:00:00,Humber Valley Terrace,2716,Etobicoke,TORONTO,0.95,0.93
1119,2021-09-30T00:00:00,Ina Grafton Gage Home,3034,Scarborough,TORONTO,0.96,0.91
1120,2021-09-30T00:00:00,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,0.97
1121,2021-09-30T00:00:00,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.75,0.74
1122,2021-09-30T00:00:00,Kennedy Lodge,2654,Scarborough,TORONTO,0.99,0.97
1123,2021-09-30T00:00:00,Kipling Acres,M545,Etobicoke,TORONTO,0.96,0.9
1124,2021-09-30T00:00:00,Labdara Lithuanian Nursing Home,2860,Etobicoke,TORONTO,0.64,0.62
1125,2021-09-30T00:00:00,Lakeshore Lodge,M595,Toronto,TORONTO,1,0.96
1126,2021-09-30T00:00:00,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,0.98,0.95
1127,2021-09-30T00:00:00,Main Street Terrace,2589,Toronto,TORONTO,0.97,0.96
1128,2021-09-30T00:00:00,Maynard Nursing Home,2211,Toronto,TORONTO,1,0.96
1129,2021-09-30T00:00:00,McCall Centre Long Term Care Interim Unit,7086,Etobicoke,TORONTO,1,0.92
1130,2021-09-30T00:00:00,Midland Gardens Care Community,2789,Scarborough,TORONTO,0.98,0.97
1131,2021-09-30T00:00:00,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,0.98,0.97
1132,2021-09-30T00:00:00,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,TORONTO,1,0.98
1133,2021-09-30T00:00:00,Nisbet Lodge,3003,Toronto,TORONTO,0.94,0.91
1134,2021-09-30T00:00:00,Norfinch Care Community,2918,North York,TORONTO,0.98,0.96
1135,2021-09-30T00:00:00,North Park Nursing Home,909,North York,TORONTO,0.99,0.98
1136,2021-09-30T00:00:00,Norwood Nursing Home,2201,Toronto,TORONTO,0.91,0.91
1137,2021-09-30T00:00:00,Providence Healthcare,3006,Toronto,TORONTO,0.98,0.96
1138,2021-09-30T00:00:00,Rockcliffe Care Community,2131,Scarborough,TORONTO,0.99,0.96
1139,2021-09-30T00:00:00,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,0.99,0.99
1140,2021-09-30T00:00:00,Seniors' Health Centre,2744,North York,TORONTO,0.94,0.86
1141,2021-09-30T00:00:00,Seven Oaks,M571,Scarborough,TORONTO,0.96,0.88
1142,2021-09-30T00:00:00,Shepherd Lodge,2782,Toronto,TORONTO,0.93,0.89
1143,2021-09-30T00:00:00,Sherbourne Place,2754,Toronto,TORONTO,0.97,0.97
1144,2021-09-30T00:00:00,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.96,0.96
1145,2021-09-30T00:00:00,St. George Care Community,2594,Toronto,TORONTO,0.98,0.95
1146,2021-09-30T00:00:00,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,0.99
1147,2021-09-30T00:00:00,Tendercare Living Centre,2649,Scarborough,TORONTO,0.99,0.97
1148,2021-09-30T00:00:00,The Heritage Nursing Home,2582,Toronto,TORONTO,0.99,0.98
1149,2021-09-30T00:00:00,The Kensington Gardens,2852,Toronto,TORONTO,0.99,0.97
1150,2021-09-30T00:00:00,The O'Neill Centre,2631,Toronto,TORONTO,0.97,0.95
1151,2021-09-30T00:00:00,The Village of Humber Heights,2957,Etobicoke,TORONTO,1,0.94
1152,2021-09-30T00:00:00,The Wexford,3021,Scarborough,TORONTO,0.99,0.97
1153,2021-09-30T00:00:00,Thompson House,3017,North York,TORONTO,0.95,0.95
1154,2021-09-30T00:00:00,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,0.99,0.96
1155,2021-09-30T00:00:00,True Davidson Acres,M586,Toronto,TORONTO,0.96,0.92
1156,2021-09-30T00:00:00,Ukrainian Canadian Care Centre,2809,Etobicoke,TORONTO,0.82,0.74
1157,2021-09-30T00:00:00,Valleyview Residence,2954,North York,TORONTO,0.91,0.9
1158,2021-09-30T00:00:00,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,0.98,0.97
1159,2021-09-30T00:00:00,Wellesley Central Place,2959,Toronto,TORONTO,0.99,0.99
1160,2021-09-30T00:00:00,Wesburn Manor,M612,Etobicoke,TORONTO,0.91,0.87
1161,2021-09-30T00:00:00,West Park Long Term Care Centre,2848,Toronto,TORONTO,0.85,0.79
1162,2021-09-30T00:00:00,Weston Terrace Care Community,2874,Toronto,TORONTO,0.96,0.94
1163,2021-09-30T00:00:00,Westside,2663,Etobicoke,TORONTO,0.95,0.92
1164,2021-09-30T00:00:00,Yee Hong Centre - Scarborough Finch,2934,Scarborough,TORONTO,0.98,0.97
1165,2021-09-30T00:00:00,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,TORONTO,0.99,0.98
1166,2021-09-30T00:00:00,Barnswallow Place Care Community,2830,Elmira,WATERLOO,0.96,0.89
1167,2021-09-30T00:00:00,Cambridge Country Manor,2651,Cambridge,WATERLOO,0.97,0.94
1168,2021-09-30T00:00:00,Chartwell Elmira Long Term Care Residence,2471,Elmira,WATERLOO,0.95,0.91
1169,2021-09-30T00:00:00,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,0.94,0.91
1170,2021-09-30T00:00:00,Columbia Forest,2856,Waterloo,WATERLOO,0.94,0.92
1171,2021-09-30T00:00:00,Derbecker's Heritage House,2134,St. Jacobs,WATERLOO,0.94,0.91
1172,2021-09-30T00:00:00,Fairview Mennonite Home,2992,Cambridge,WATERLOO,0.97,0.95
1173,2021-09-30T00:00:00,Forest Heights,2707,Kitchener,WATERLOO,0.92,0.87
1174,2021-09-30T00:00:00,Golden Years Nursing Home,1033,Cambridge,WATERLOO,0.96,0.94
1175,2021-09-30T00:00:00,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,0.98,0.96
1176,2021-09-30T00:00:00,Nithview Home,3004,New Hamburg,WATERLOO,0.83,0.82
1177,2021-09-30T00:00:00,Parkwood Mennonite Home,2952,Waterloo,WATERLOO,0.96,0.92
1178,2021-09-30T00:00:00,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,0.95,0.94
1179,2021-09-30T00:00:00,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,0.99,0.93
1180,2021-09-30T00:00:00,Pinehaven Nursing Home,2805,Waterloo,WATERLOO,1,0.97
1181,2021-09-30T00:00:00,Riverbend Place,2753,Cambridge,WATERLOO,0.96,0.96
1182,2021-09-30T00:00:00,Saint Luke's Place,3014,Cambridge,WATERLOO,0.97,0.97
1183,2021-09-30T00:00:00,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,0.88,0.82
1184,2021-09-30T00:00:00,Stirling Heights,2863,Cambridge,WATERLOO,0.98,0.96
1185,2021-09-30T00:00:00,Sunnyside Home,M578,Kitchener,WATERLOO,0.87,0.87
1186,2021-09-30T00:00:00,The Village at University Gates,3048,Waterloo,WATERLOO,0.97,0.94
1187,2021-09-30T00:00:00,The Village of Winston Park,2783,Kitchener,WATERLOO,0.94,0.94
1188,2021-09-30T00:00:00,Trinity Village Care Centre,2580,Kitchener,WATERLOO,0.94,0.92
1189,2021-09-30T00:00:00,Twin Oaks of Maryhill,2752,Maryhill,WATERLOO,0.98,0.93
1190,2021-09-30T00:00:00,Avalon Retirement Centre,2715,Orangeville,WELLINGTON-DUFFERIN-GUELPH,0.94,0.91
1191,2021-09-30T00:00:00,Caressant Care Arthur Nursing Home,2748,Arthur,WELLINGTON-DUFFERIN-GUELPH,0.97,0.96
1192,2021-09-30T00:00:00,Caressant Care Fergus Nursing Home,2603,Fergus,WELLINGTON-DUFFERIN-GUELPH,0.86,0.86
1193,2021-09-30T00:00:00,Caressant Care Harriston,2595,Harriston,WELLINGTON-DUFFERIN-GUELPH,0.89,0.8
1194,2021-09-30T00:00:00,Dufferin Oaks,M516,Shelburne,WELLINGTON-DUFFERIN-GUELPH,0.88,0.85
1195,2021-09-30T00:00:00,Eden House Nursing Home,2777,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.9,0.9
